Order_Id,Order_Date,Order_Status,Order_Region,Market,ISO3,Customer_Segment,Product_Id,Product_Name,Category_Name,Product_Price,Shipping_Date,Shipping_Mode,Shipment(real),Shipment(scheduled),Delivery_Status,Payment_Type,Item_Price,Item_Quantity,Sales,Profit_Capped,Year,GDP,Population,Delay_Days,Delivery_Quality,GDP_per_capita,Profit_Margin
29962,2016-03-13,CLOSED,Oceania,Pacific Asia,AUS,Corporate,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-03-16,Standard Class,3,4,Advance shipping,CASH,100,2,199.98,77.07,2016,1211588128417.61,24190907.0,-1,Early,50084.444060638576,38.538853885388534
19792,2015-10-16,COMPLETE,Northern Europe,Europe,IRL,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-10-18,First Class,2,1,Late delivery,DEBIT,400,1,399.98001,184.23,2015,302101388556.271,4701957.0,1,Slight Delay,64250.13851812575,46.05980183859688
56134,2017-03-30,PROCESSING,Central America,LATAM,NIC,Consumer,278,Under Armour Men's Compression EV SL Slide,Electronics,44.99,2017-04-04,Second Class,5,2,Late delivery,TRANSFER,45,4,179.96001,38.84,2017,13785893007.4769,6316231.0,3,Slight Delay,2182.6138099567447,21.582572706013963
23303,2015-12-07,PROCESSING,Southeast Asia,Pacific Asia,IDN,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-12-11,Standard Class,4,4,Shipping on time,TRANSFER,50,4,200.0,22.37,2015,860854232686.214,261799249.0,0,On Time,3288.2226972553844,11.185
11973,2015-06-24,COMPLETE,Western Europe,Europe,FRA,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-06-28,Standard Class,4,4,Shipping on time,DEBIT,130,1,129.99001,-48.55,2015,2442483452642.5,66548272.0,0,On Time,36702.43237333796,-37.34902397499623
42043,2016-09-05,COMPLETE,Eastern Europe,Europe,POL,Home Office,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-09-07,First Class,2,1,Late delivery,DEBIT,60,5,299.95001,112.03,2016,473259583969.643,37970087.0,1,Slight Delay,12464.011050847554,37.34955701451718
42706,2016-09-15,COMPLETE,West Africa,Africa,SEN,Corporate,116,Nike Men's Comfort 2 Slide,Tennis & Racquet,44.99,2016-09-17,Standard Class,2,4,Advance shipping,DEBIT,45,4,179.96001,46.97,2016,19040312333.1864,15034521.0,-2,Early,1266.4395715158735,26.10024304844171
39822,2016-08-04,COMPLETE,East of USA,USCA,USA,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-08-07,Standard Class,3,4,Advance shipping,DEBIT,50,5,249.89999,-326.45,2016,18695110842000.0,324353340.0,-1,Early,57638.10183671918,-130.63225812854174
27586,2016-02-07,PENDING,Oceania,Pacific Asia,AUS,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-02-09,Standard Class,2,4,Advance shipping,TRANSFER,50,1,49.98,12.24,2016,1211588128417.61,24190907.0,-2,Early,50084.444060638576,24.48979591836735
61599,2017-06-18,COMPLETE,Western Europe,Europe,FRA,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2017-06-23,Standard Class,5,4,Late delivery,DEBIT,40,4,159.96001,16.27,2017,2588868323334.71,66918020.0,1,Slight Delay,38687.16264071636,10.171292187341074
33120,2016-04-28,SUSPECTED_FRAUD,US Center,USCA,USA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-05-04,Standard Class,6,4,Shipping canceled,TRANSFER,60,4,239.96001,62.63,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,26.100182276205107
64674,2017-08-02,COMPLETE,Southern Europe,Europe,ESP,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-08-07,Standard Class,5,4,Late delivery,DEBIT,60,1,59.99,-24.3,2017,1321754088818.83,46571232.0,1,Slight Delay,28381.342559690715,-40.50675112518753
46940,2016-11-16,PENDING_PAYMENT,Canada,USCA,CAN,Consumer,893,Team Golf Pittsburgh Steelers Putter Grip,Accessories,24.99,2016-11-22,Second Class,6,2,Late delivery,PAYMENT,25,3,74.97,35.61,2016,1527994741907.43,36110803.0,4,Severe Delay,42314.06158172196,47.498999599839934
1373,2015-01-21,PROCESSING,Central America,LATAM,MEX,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-01-23,First Class,2,1,Late delivery,TRANSFER,130,1,129.99001,-4.19,2015,1213294467716.88,121072306.0,1,Slight Delay,10021.23861188272,-3.223324623176812
74242,2017-12-19,PROCESSING,Oceania,Pacific Asia,AUS,Consumer,1348,CDs of rock,CDs,11.29,2017-12-22,Standard Class,3,4,Advance shipping,TRANSFER,11,1,11.29,0.39,2017,1330890554614.09,24592588.0,-1,Early,54117.54771860896,3.454384410983171
48317,2016-12-06,COMPLETE,North Africa,Africa,EGY,Home Office,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-12-09,Second Class,3,2,Late delivery,DEBIT,60,3,179.97,38.24,2016,332441717791.411,101644589.0,1,Slight Delay,3270.628776819699,21.247985775407013
15553,2015-08-16,PENDING_PAYMENT,Northern Europe,Europe,GBR,Consumer,564,Nike Men's Deutschland Weltmeister Winners Bl,Girls' Apparel,30.0,2015-08-20,Second Class,4,2,Late delivery,PAYMENT,30,3,90.0,25.83,2015,2945579890258.46,65088000.0,2,Slight Delay,45255.34492162088,28.7
74475,2017-12-23,COMPLETE,Eastern Asia,Pacific Asia,CHN,Corporate,1350,Children's heaters,Children's Clothing,357.1,2017-12-29,Second Class,6,2,Late delivery,DEBIT,357,1,357.10001,54.28,2017,12537559062282.9,1396215000.0,4,Severe Delay,8979.676527098549,15.200223601225888
10510,2015-06-03,CLOSED,Western Europe,Europe,FRA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-06-09,Standard Class,6,4,Late delivery,CASH,60,4,239.96001,-197.02,2015,2442483452642.5,66548272.0,2,Slight Delay,36702.43237333796,-82.10534747018889
37871,2016-07-06,PENDING_PAYMENT,East of USA,USCA,USA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-07-08,Second Class,2,2,Shipping on time,PAYMENT,60,4,239.96001,68.87,2016,18695110842000.0,324353340.0,0,On Time,57638.10183671918,28.700615573403255
13292,2015-07-14,PENDING_PAYMENT,Northern Europe,Europe,GBR,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-07-17,Standard Class,3,4,Advance shipping,PAYMENT,300,1,299.98001,66.42,2015,2945579890258.46,65088000.0,-1,Early,45255.34492162088,22.141475360308178
6535,2015-04-06,COMPLETE,South America,LATAM,BRA,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-04-08,First Class,2,1,Late delivery,DEBIT,200,1,199.99001,82.72,2015,1802211999456.42,201675532.0,1,Slight Delay,8936.195588944423,41.36206603519845
1949,2015-01-29,COMPLETE,South America,LATAM,BRA,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-02-03,Standard Class,5,4,Late delivery,DEBIT,200,1,199.99001,65.1,2015,1802211999456.42,201675532.0,1,Slight Delay,8936.195588944423,32.55162595371638
18242,2015-09-24,COMPLETE,Northern Europe,Europe,GBR,Consumer,44,adidas Men's F10 Messi TRX FG Soccer Cleat,Baseball & Softball,59.99,2015-09-27,Second Class,3,2,Late delivery,DEBIT,60,1,59.99,14.62,2015,2945579890258.46,65088000.0,1,Slight Delay,45255.34492162088,24.370728454742455
70909,2017-11-01,PENDING_PAYMENT,Western Europe,Europe,FRA,Consumer,1352,Industrial consumer electronics,Consumer Electronics,252.88,2017-11-06,Standard Class,5,4,Late delivery,PAYMENT,253,1,252.88,83.64,2017,2588868323334.71,66918020.0,1,Slight Delay,38687.16264071636,33.074976273331224
28166,2016-02-16,PENDING_PAYMENT,Southeast Asia,Pacific Asia,IDN,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-02-18,Standard Class,2,4,Advance shipping,PAYMENT,50,4,200.0,19.8,2016,931877364037.698,264627418.0,-2,Early,3521.46943457574,9.9
55461,2017-03-20,CLOSED,Central America,LATAM,MEX,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-03-22,Standard Class,2,4,Advance shipping,CASH,300,1,299.98001,83.15,2017,1190721475906.0,123400057.0,-2,Early,9649.278167724024,27.71851364362579
23816,2015-12-14,CLOSED,Eastern Asia,Pacific Asia,CHN,Home Office,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-12-16,Standard Class,2,4,Advance shipping,CASH,130,1,129.99001,24.18,2015,11280814787468.9,1379860000.0,-2,Early,8175.33285077392,18.601429448309144
33851,2016-05-09,COMPLETE,South of  USA,USCA,USA,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-05-11,Standard Class,2,4,Advance shipping,DEBIT,130,1,129.99001,-24.7,2016,18695110842000.0,324353340.0,-2,Early,57638.10183671918,-19.00146018913299
59608,2017-05-20,COMPLETE,South America,LATAM,BRA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-05-24,Standard Class,4,4,Shipping on time,DEBIT,130,1,129.99001,43.94,2017,2063514688805.78,204703445.0,0,On Time,10080.507872282169,33.80259759961554
31320,2016-04-02,CLOSED,East of USA,USCA,USA,Home Office,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-04-08,Second Class,6,2,Late delivery,CASH,60,3,179.97,-107.12,2016,18695110842000.0,324353340.0,4,Severe Delay,57638.10183671918,-59.52103128299161
65350,2017-08-11,CLOSED,Northern Europe,Europe,GBR,Consumer,671,Cleveland Golf Collegiate My Custom Wedge 588,Women's Golf Clubs,209.99,2017-08-17,Standard Class,6,4,Late delivery,CASH,210,1,209.99001,27.56,2017,2699118387873.1,65966000.0,2,Slight Delay,40916.81150703545,13.124433871877999
10230,2015-05-30,COMPLETE,South America,LATAM,BRA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-06-05,Standard Class,6,4,Late delivery,DEBIT,300,1,299.98001,0.0,2015,1802211999456.42,201675532.0,2,Slight Delay,8936.195588944423,0.0
39965,2016-08-06,COMPLETE,West of USA,USCA,USA,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-08-12,Standard Class,6,4,Late delivery,DEBIT,400,1,399.98001,49.0,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,12.250612224345913
53501,2017-02-19,COMPLETE,Central America,LATAM,MEX,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-02-21,Second Class,2,2,Shipping on time,DEBIT,50,3,150.0,17.06,2017,1190721475906.0,123400057.0,0,On Time,9649.278167724024,11.373333333333333
19708,2015-10-15,CLOSED,Northern Europe,Europe,GBR,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-10-19,Standard Class,4,4,Shipping on time,CASH,50,4,200.0,-158.4,2015,2945579890258.46,65088000.0,0,On Time,45255.34492162088,-79.2
13276,2015-07-13,PROCESSING,Southern Europe,Europe,ESP,Corporate,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-07-15,Standard Class,2,4,Advance shipping,TRANSFER,100,2,199.98,12.3,2015,1206164777553.12,46422303.0,-2,Early,25982.441619777463,6.1506150615061514
1822,2015-01-27,COMPLETE,Central America,LATAM,SLV,Home Office,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-01-29,First Class,2,1,Late delivery,DEBIT,40,3,119.97,-80.62,2015,23438240000.0,6183676.0,1,Slight Delay,3790.3408910816156,-67.200133366675
43405,2016-09-25,PENDING_PAYMENT,West Asia,Pacific Asia,TUR,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-10-01,Standard Class,6,4,Late delivery,PAYMENT,50,3,149.94,1.32,2016,,,2,Slight Delay,,0.8803521408563426
18845,2015-10-03,COMPLETE,Southern Europe,Europe,PRT,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-10-09,Standard Class,6,4,Late delivery,DEBIT,200,1,199.99001,41.5,2015,199038523119.639,10358076.0,2,Slight Delay,19215.78130143465,20.75103651427389
54907,2017-03-12,COMPLETE,Central America,LATAM,GTM,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-03-14,First Class,2,1,Late delivery,DEBIT,50,1,50.0,20.24,2017,71653780740.4226,16567357.0,1,Slight Delay,4324.997689156007,40.48
59131,2017-05-13,COMPLETE,South America,LATAM,VEN,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-05-15,Standard Class,2,4,Advance shipping,DEBIT,300,1,299.98001,32.62,2017,115883275162.586,30565323.0,-2,Early,3791.331606820775,10.874057908058607
29576,2016-03-07,CLOSED,Southeast Asia,Pacific Asia,THA,Corporate,564,Nike Men's Deutschland Weltmeister Winners Bl,Girls' Apparel,30.0,2016-03-09,Standard Class,2,4,Advance shipping,CASH,30,5,150.0,69.46,2016,413366349747.508,70859841.0,-2,Early,5833.577156170983,46.306666666666665
10254,2015-05-30,PENDING_PAYMENT,South America,LATAM,BRA,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-06-04,Standard Class,5,4,Late delivery,PAYMENT,400,1,399.98001,85.0,2015,1802211999456.42,201675532.0,1,Slight Delay,8936.195588944423,21.25106202182454
53031,2017-02-13,COMPLETE,Caribbean,LATAM,CUB,Home Office,703,Top Flite Women's 2014 XL Hybrid,Golf Apparel,19.99,2017-02-15,Standard Class,2,4,Advance shipping,DEBIT,20,5,99.95,-36.88,2017,96850649700.0,11247829.0,-2,Early,8610.608296054288,-36.89844922461231
32734,2016-04-22,PROCESSING,US Center,USCA,USA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-04-27,Standard Class,5,4,Late delivery,TRANSFER,300,1,299.98001,68.88,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,22.96153000328255
18235,2015-09-24,PENDING_PAYMENT,Western Europe,Europe,CHE,Home Office,565,adidas Youth Germany Black/Red Away Match Soc,Girls' Apparel,70.0,2015-09-30,Standard Class,6,4,Late delivery,PAYMENT,70,1,70.0,28.13,2015,694118186379.628,8282396.0,2,Slight Delay,83806.44760038376,40.18571428571428
42753,2016-09-16,COMPLETE,West Asia,Pacific Asia,TUR,Home Office,276,Under Armour Women's Ignite Slide,Electronics,31.99,2016-09-20,Standard Class,4,4,Shipping on time,DEBIT,32,1,31.99,9.19,2016,,,0,On Time,,28.727727414817128
69775,2017-10-15,COMPLETE,Western Europe,Europe,DEU,Consumer,1349,Web Camera,Cameras,452.04,2017-10-17,First Class,2,1,Late delivery,DEBIT,452,1,452.04001,184.23,2017,3765351626105.89,82657002.0,1,Slight Delay,45553.93414953388,40.75524199727364
59676,2017-05-21,PROCESSING,Central America,LATAM,GTM,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-05-23,Standard Class,2,4,Advance shipping,TRANSFER,300,1,299.98001,-237.58,2017,71653780740.4226,16567357.0,-2,Early,4324.997689156007,-79.19861060075304
53590,2017-02-21,PENDING,Central America,LATAM,MEX,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-02-27,Second Class,6,2,Late delivery,TRANSFER,50,5,249.89999,110.21,2017,1190721475906.0,123400057.0,4,Severe Delay,9649.278167724024,44.10164242103411
14167,2015-07-26,PENDING_PAYMENT,Western Europe,Europe,FRA,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-07-29,Standard Class,3,4,Advance shipping,PAYMENT,300,1,299.98001,47.92,2015,2442483452642.5,66548272.0,-1,Early,36702.43237333796,15.974397760704123
9787,2015-05-23,PENDING_PAYMENT,South America,LATAM,VEN,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-05-26,Standard Class,3,4,Advance shipping,PAYMENT,300,1,299.98001,89.63,2015,125449241571.391,30573972.0,-1,Early,4103.138498700496,29.878657581216828
37947,2016-07-07,CLOSED,US Center,USCA,USA,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-07-10,Standard Class,3,4,Advance shipping,CASH,400,1,399.98001,140.84,2016,18695110842000.0,324353340.0,-1,Early,57638.10183671918,35.21175970769139
33510,2016-05-04,PENDING_PAYMENT,West of USA,USCA,USA,Consumer,906,Team Golf Tennessee Volunteers Putter Grip,Accessories,24.99,2016-05-10,Second Class,6,2,Late delivery,PAYMENT,25,1,24.99,11.39,2016,18695110842000.0,324353340.0,4,Severe Delay,57638.10183671918,45.57823129251701
51880,2017-01-27,COMPLETE,South America,LATAM,PER,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-01-27,Same Day,0,0,Shipping on time,DEBIT,50,3,149.94,15.93,2017,211007984080.911,31324637.0,0,On Time,6736.166937254884,10.624249699879952
22932,2015-12-01,SUSPECTED_FRAUD,Oceania,Pacific Asia,AUS,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-12-04,Standard Class,3,4,Shipping canceled,TRANSFER,100,2,199.98,80.35,2015,1356805839935.9,23815995.0,-1,Early,56970.3613028093,40.179017901790175
31588,2016-04-06,COMPLETE,East of USA,USCA,USA,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-04-10,Second Class,4,2,Late delivery,DEBIT,400,1,399.98001,31.68,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,7.920395821781194
61256,2017-06-13,PENDING_PAYMENT,South America,LATAM,CHL,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-06-15,Second Class,2,2,Shipping on time,PAYMENT,200,1,199.99001,-4.65,2017,276154259981.097,18558868.0,0,On Time,14879.908622718636,-2.3251161395511706
26389,2016-01-21,ON_HOLD,Oceania,Pacific Asia,AUS,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-01-26,Standard Class,5,4,Late delivery,DEBIT,200,1,199.99001,1.94,2016,1211588128417.61,24190907.0,1,Slight Delay,50084.444060638576,0.9700484539202732
55090,2017-03-15,PENDING_PAYMENT,Central America,LATAM,NIC,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2017-03-21,Standard Class,6,4,Late delivery,PAYMENT,40,1,39.99,-8.05,2017,13785893007.4769,6316231.0,2,Slight Delay,2182.6138099567447,-20.130032508127034
1333,2015-01-20,COMPLETE,Central America,LATAM,MEX,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-01-22,First Class,2,1,Late delivery,DEBIT,60,5,299.95001,102.36,2015,1213294467716.88,121072306.0,1,Slight Delay,10021.23861188272,34.12568647688993
62084,2017-06-25,PENDING_PAYMENT,Western Europe,Europe,FRA,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-06-30,Second Class,5,2,Late delivery,PAYMENT,400,1,399.98001,45.5,2017,2588868323334.71,66918020.0,3,Slight Delay,38687.16264071636,11.37556849403549
12332,2015-06-30,COMPLETE,Western Europe,Europe,FRA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-07-03,Standard Class,3,4,Advance shipping,DEBIT,50,4,200.0,10.08,2015,2442483452642.5,66548272.0,-1,Early,36702.43237333796,5.04
58977,2017-05-10,PENDING_PAYMENT,Caribbean,LATAM,DOM,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-05-13,Standard Class,3,4,Advance shipping,PAYMENT,400,1,399.98001,132.13,2017,79070274743.1658,10666843.0,-1,Early,7412.715715715119,33.03415088169031
59829,2017-05-23,PENDING_PAYMENT,Caribbean,LATAM,HTI,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-05-28,Standard Class,5,4,Late delivery,PAYMENT,200,1,199.99001,52.8,2017,15093357161.1498,10817754.0,1,Slight Delay,1395.2394518446065,26.401318745871354
39924,2016-08-05,PENDING_PAYMENT,East of USA,USCA,USA,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-08-10,Standard Class,5,4,Late delivery,PAYMENT,50,5,249.89999,18.47,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,7.390956678309591
63913,2017-07-21,COMPLETE,Western Europe,Europe,DEU,Consumer,777,Bag Boy M330 Push Cart,Golf Gloves,79.99,2017-07-25,Standard Class,4,4,Shipping on time,DEBIT,80,3,239.97,70.57,2017,3765351626105.89,82657002.0,0,On Time,45553.93414953388,29.40784264699754
39623,2016-08-01,COMPLETE,US Center,USCA,USA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-08-05,Second Class,4,2,Late delivery,DEBIT,300,1,299.98001,131.03,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,43.67957718249293
74931,2017-12-29,PENDING_PAYMENT,Southeast Asia,Pacific Asia,IDN,Consumer,1353,Porcelain crafts,Crafts,461.48,2017-12-31,Standard Class,2,4,Advance shipping,PAYMENT,461,1,461.48001,33.3,2017,1015618744159.73,267346658.0,-2,Early,3798.883261745243,7.215913859410724
44298,2016-10-08,COMPLETE,North Africa,Africa,MAR,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-10-12,Standard Class,4,4,Shipping on time,DEBIT,400,1,399.98001,159.79,2016,111572947004.917,35023457.0,0,On Time,3185.663454207762,39.949496476086395
46935,2016-11-16,PENDING_PAYMENT,West Africa,Africa,NGA,Consumer,778,Bag Boy Beverage Holder,Golf Gloves,24.99,2016-11-22,Second Class,6,2,Late delivery,PAYMENT,25,2,49.98,15.02,2016,404649125252.16,195443700.0,4,Severe Delay,2070.4127339594984,30.05202080832333
32621,2016-04-21,CLOSED,East of USA,USCA,USA,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-04-23,Second Class,2,2,Shipping on time,CASH,60,3,179.97,54.75,2016,18695110842000.0,324353340.0,0,On Time,57638.10183671918,30.42173695615936
56093,2017-03-29,COMPLETE,Central America,LATAM,MEX,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-03-31,First Class,2,1,Late delivery,DEBIT,60,5,299.95001,-51.05,2017,1190721475906.0,123400057.0,1,Slight Delay,9649.278167724024,-17.01950268313043
5882,2015-03-27,PENDING_PAYMENT,Central America,LATAM,MEX,Consumer,642,Columbia Men's PFG Anchor Tough T-Shirt,Shop By Sport,30.0,2015-03-30,Second Class,3,2,Late delivery,PAYMENT,30,2,60.0,7.82,2015,1213294467716.88,121072306.0,1,Slight Delay,10021.23861188272,13.033333333333333
